HW,CHANNELS,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
90.0,144.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
16.0,360.0,5.0,1.0,0.00073462474,test,body,0.0007346247439272702,0.00073451025
26.0,224.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
128.0,144.0,7.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
34.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
58.0,104.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
37.0,88.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
15.0,576.0,5.0,2.0,0.00034855754,test,body,0.00034855754347518086,0.00034860795
40.0,48.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
14.0,264.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
84.0,96.0,5.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
21.0,224.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
43.0,120.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
12.0,160.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
72.0,128.0,3.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
76.0,64.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
52.0,192.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
45.0,96.0,5.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
56.0,192.0,5.0,1.0,0.00081730704,test,body,0.0008173070382326841,0.0008172012
8.0,576.0,7.0,1.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
2.0,1248.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
54.0,64.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
43.0,144.0,5.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
112.0,144.0,3.0,2.0,0.00084305403,test,body,0.0008430540328845382,0.00084293657
27.0,168.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
66.0,180.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
132.0,120.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
17.0,576.0,5.0,2.0,0.00039837463,test,body,0.00039837462827563286,0.00039843324
59.0,192.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
34.0,224.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
20.0,240.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
35.0,128.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
18.0,224.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
63.0,56.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
35.0,80.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
12.0,256.0,3.0,1.0,0.0007593471,test,body,0.0007593471091240644,0.0007592943
31.0,160.0,3.0,2.0,0.00032906377,test,body,0.0003290637687314302,0.0003290586
63.0,32.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
8.0,624.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
63.0,120.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
60.0,180.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
24.0,80.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
30.0,232.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
33.0,128.0,5.0,2.0,0.00029303232,test,body,0.0002930323244072497,0.00029305817
12.0,360.0,5.0,1.0,0.0007593471,test,body,0.0007593471091240644,0.0007592943
12.0,432.0,5.0,1.0,0.00090173335,test,body,0.0009017333504743874,0.0009015532
108.0,72.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
44.0,64.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
42.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
22.0,240.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
16.0,600.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
20.0,672.0,3.0,1.0,0.00090352714,test,body,0.0009035271359607577,0.0009033403
8.0,1100.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
41.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
36.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
6.0,992.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
39.0,96.0,7.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
33.0,240.0,3.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
34.0,192.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
20.0,240.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
39.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
15.0,256.0,3.0,1.0,0.0006057033,test,body,0.0006057032733224332,0.00060569396
15.0,336.0,3.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
33.0,56.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
17.0,160.0,3.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
12.0,448.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
4.0,576.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
10.0,416.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
10.0,720.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
29.0,168.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
122.0,48.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
42.0,128.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
7.0,1296.0,3.0,1.0,0.0011369865,test,body,0.0011369865387678146,0.0011367009
15.0,256.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
6.0,1488.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
50.0,128.0,5.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
45.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
17.0,640.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
57.0,32.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
13.0,312.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
15.0,864.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
51.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
15.0,480.0,3.0,1.0,0.0006656081,test,body,0.0006656080950051546,0.00066563557
9.0,512.0,5.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
39.0,80.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
58.0,196.0,3.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
7.0,640.0,5.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
51.0,144.0,5.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
62.0,140.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
29.0,288.0,3.0,2.0,0.00025387306,test,body,0.0002538730623200536,0.00025395694
21.0,240.0,7.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
40.0,128.0,7.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
17.0,208.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
72.0,48.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
8.0,992.0,7.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
90.0,72.0,7.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
36.0,56.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
24.0,240.0,5.0,2.0,0.00071093795,test,body,0.0007109379512257874,0.000710917
21.0,120.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
12.0,576.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
14.0,520.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
29.0,288.0,5.0,2.0,0.00025387306,test,body,0.0002538730623200536,0.00025395694
28.0,224.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
38.0,56.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
58.0,96.0,7.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
122.0,96.0,5.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
8.0,1372.0,5.0,1.0,0.0007129545,test,body,0.0007129544974304736,0.0007129427
22.0,168.0,5.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
33.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
9.0,264.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
29.0,168.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
16.0,312.0,7.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
23.0,288.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
22.0,256.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
45.0,48.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
18.0,240.0,5.0,1.0,0.00050820725,test,body,0.0005082072457298636,0.00050820695
72.0,128.0,5.0,2.0,0.0005954165,test,body,0.0005954165244475007,0.00059544516
45.0,88.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
36.0,96.0,5.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
122.0,96.0,7.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
49.0,96.0,3.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
17.0,416.0,3.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
16.0,208.0,5.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
28.0,240.0,3.0,1.0,0.0007383356,test,body,0.0007383355987258255,0.0007383232
4.0,336.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
55.0,96.0,7.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
54.0,120.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
15.0,232.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
17.0,784.0,3.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
15.0,336.0,3.0,1.0,0.0004930917,test,body,0.0004930917057208717,0.0004930705
74.0,64.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
64.0,176.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
94.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
9.0,408.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
14.0,128.0,5.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
51.0,96.0,5.0,1.0,0.0005979602,test,body,0.0005979601992294192,0.0005979478
45.0,40.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
11.0,768.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
8.0,576.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
30.0,224.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
13.0,232.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
63.0,64.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
10.0,208.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
60.0,40.0,3.0,1.0,0.00054519204,test,body,0.0005451920442283154,0.0005451531
62.0,100.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
56.0,128.0,5.0,1.0,0.00081730704,test,body,0.0008173070382326841,0.0008172012
26.0,168.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
13.0,160.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
62.0,144.0,5.0,1.0,0.00056117965,test,body,0.0005611796514131129,0.00056124205
61.0,176.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
11.0,360.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
12.0,768.0,7.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
13.0,264.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
35.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
59.0,128.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
25.0,88.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
15.0,448.0,7.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
56.0,120.0,5.0,1.0,0.0009354502,test,body,0.0009354501962661743,0.00093526824
13.0,448.0,5.0,1.0,0.00063254935,test,body,0.0006325493450276554,0.00063250726
56.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
8.0,1488.0,3.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
15.0,680.0,5.0,1.0,0.0005231932,test,body,0.0005231932154856622,0.00052322395
53.0,192.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
68.0,72.0,7.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
54.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
78.0,64.0,7.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
70.0,48.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
8.0,512.0,3.0,2.0,0.0003243812,test,body,0.0003243811952415854,0.00032440963
114.0,144.0,5.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
40.0,88.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
52.0,144.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
13.0,448.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
48.0,48.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
68.0,80.0,3.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
10.0,336.0,7.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
37.0,40.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
28.0,96.0,5.0,1.0,0.00087558717,test,body,0.0008755871676839888,0.000875462
17.0,160.0,3.0,1.0,0.0004472487,test,body,0.00044724869076162577,0.00044730245
38.0,64.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
34.0,192.0,7.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
68.0,120.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
31.0,72.0,5.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
6.0,2112.0,5.0,1.0,0.0010797633,test,body,0.0010797632858157158,0.0010795271
12.0,408.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
35.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
24.0,120.0,3.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
28.0,104.0,3.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
45.0,40.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
51.0,32.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
16.0,560.0,5.0,1.0,0.00068662217,test,body,0.0006866221665404737,0.00068660825
23.0,232.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
14.0,416.0,3.0,1.0,0.0005614505,test,body,0.0005614504916593432,0.0005614804
17.0,672.0,3.0,2.0,0.00039837463,test,body,0.00039837462827563286,0.00039843324
6.0,744.0,5.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
15.0,392.0,3.0,1.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
39.0,80.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
82.0,96.0,3.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
21.0,136.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
8.0,480.0,5.0,1.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
8.0,768.0,3.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
28.0,128.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
11.0,136.0,3.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
94.0,64.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
56.0,56.0,7.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
7.0,744.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
82.0,96.0,7.0,2.0,0.00066618074,test,body,0.0006661807419732213,0.0006661121
68.0,144.0,5.0,2.0,0.000570555,test,body,0.0005705549847334623,0.0005705378
124.0,80.0,5.0,2.0,0.0006436574,test,body,0.0006436574039980769,0.0006435898
29.0,224.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
16.0,616.0,5.0,1.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
13.0,336.0,3.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
56.0,22.0,7.0,2.0,0.0011879168,test,body,0.0011879168450832367,0.0011875586
34.0,160.0,5.0,1.0,0.0007745699,test,body,0.0007745699258521199,0.0007745458
29.0,200.0,5.0,1.0,0.0006071852,test,body,0.0006071851821616292,0.000607124
8.0,464.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
26.0,336.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
4.0,1248.0,3.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
17.0,112.0,3.0,1.0,0.00036748554,test,body,0.00036748553975485265,0.0003675609
6.0,744.0,5.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
38.0,96.0,7.0,2.0,0.0003597803,test,body,0.0003597803006414324,0.0003598129
17.0,784.0,5.0,2.0,0.0002689893,test,body,0.0002689893008209765,0.0002689777
92.0,64.0,5.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
14.0,264.0,3.0,1.0,0.00051402085,test,body,0.000514020852278918,0.00051404693
38.0,64.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
35.0,104.0,3.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
25.0,80.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
58.0,88.0,5.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
40.0,240.0,5.0,1.0,0.00090352714,test,body,0.0009035271359607577,0.0009033403
8.0,448.0,3.0,1.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
39.0,48.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
21.0,88.0,5.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
46.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
2.0,1664.0,3.0,1.0,0.00050221704,test,body,0.0005022170371375978,0.00050224777
104.0,48.0,3.0,2.0,0.00066938717,test,body,0.0006693871691823006,0.0006693296
24.0,120.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
48.0,144.0,7.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
13.0,240.0,3.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
27.0,336.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
68.0,144.0,7.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
58.0,56.0,3.0,1.0,0.00054519204,test,body,0.0005451920442283154,0.0005451531
16.0,160.0,7.0,2.0,0.0003273653,test,body,0.00032736529828980565,0.00032738975
58.0,72.0,7.0,2.0,0.0003623866,test,body,0.0003623866068664938,0.00036243533
59.0,32.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
62.0,180.0,5.0,2.0,0.0004259819,test,body,0.00042598191066645086,0.00042596716
100.0,144.0,3.0,2.0,0.0006629344,test,body,0.0006629343843087554,0.00066289474
64.0,192.0,5.0,1.0,0.00081730704,test,body,0.0008173070382326841,0.0008172012
29.0,288.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
43.0,128.0,3.0,1.0,0.0005947958,test,body,0.0005947957979515195,0.00059484935
51.0,192.0,7.0,2.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
28.0,192.0,5.0,1.0,0.00069606514,test,body,0.0006960651371628046,0.00069602206
32.0,256.0,3.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
12.0,136.0,7.0,1.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
51.0,72.0,3.0,1.0,0.00052598736,test,body,0.0005259873578324914,0.0005259651
47.0,144.0,3.0,1.0,0.00060108665,test,body,0.0006010866491124034,0.0006010463
49.0,104.0,7.0,2.0,0.0004199819,test,body,0.0004199818940833211,0.0004200075
16.0,640.0,5.0,1.0,0.0006692243,test,body,0.0006692243041470647,0.00066921045
58.0,88.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
14.0,512.0,7.0,1.0,0.00035714763,test,body,0.0003571476263459772,0.0003571905
33.0,200.0,5.0,2.0,0.00021605512,test,body,0.00021605512301903218,0.00021604633
55.0,80.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
59.0,56.0,5.0,1.0,0.0005730243,test,body,0.0005730243283323944,0.0005730405
16.0,240.0,5.0,1.0,0.00067505747,test,body,0.000675057468470186,0.00067504944
60.0,176.0,7.0,2.0,0.00028688423,test,body,0.00028688422753475606,0.00028697852
